1673049600000,10.25400000,10.25700000,10.24400000,10.25600000,2268.07000000,1673049659999,23250.90896000,72,553.86000000,5678.15748000,0
1673049660000,10.25800000,10.25800000,10.24500000,10.25300000,1351.02000000,1673049719999,13847.37058000,40,717.79000000,7355.26423000,0
1673049720000,10.25300000,10.26000000,10.24400000,10.24400000,2644.18000000,1673049779999,27113.33475000,63,1337.32000000,13708.85059000,0
1673049780000,10.24700000,10.24900000,10.23700000,10.23800000,1695.38000000,1673049839999,17366.50869000,43,419.06000000,4291.81650000,0
1673049840000,10.23800000,10.23800000,10.23000000,10.23200000,2184.23000000,1673049899999,22354.16244000,64,1101.97000000,11276.57719000,0
1673049900000,10.23000000,10.23000000,10.22600000,10.22600000,416.88000000,1673049959999,4264.14371000,27,95.62000000,978.02446000,0
1673049960000,10.22500000,10.22900000,10.21900000,10.22900000,790.81000000,1673050019999,8084.10414000,45,324.76000000,3320.05466000,0
1673050020000,10.22900000,10.22900000,10.21400000,10.21600000,2744.26000000,1673050079999,28050.09242000,69,654.19000000,6684.69123000,0
1673050080000,10.21300000,10.21300000,10.20200000,10.20200000,1499.03000000,1673050139999,15302.07356000,94,561.40000000,5729.85502000,0
1673050140000,10.20200000,10.21200000,10.20100000,10.21200000,1559.33000000,1673050199999,15917.06876000,49,688.35000000,7025.52916000,0
1673050200000,10.21200000,10.21700000,10.20700000,10.21700000,781.33000000,1673050259999,7977.97235000,42,447.27000000,4566.90953000,0
1673050260000,10.21900000,10.22500000,10.21400000,10.22400000,2858.94000000,1673050319999,29220.26373000,75,1864.55000000,19057.12408000,0
1673050320000,10.22400000,10.23900000,10.22400000,10.23800000,540.48000000,1673050379999,5529.70898000,35,406.80000000,4161.56106000,0
1673050380000,10.23800000,10.23900000,10.22400000,10.22400000,835.70000000,1673050439999,8554.28685000,30,46.12000000,471.89760000,0
1673050440000,10.22400000,10.22500000,10.22300000,10.22400000,338.21000000,1673050499999,3457.90295000,18,315.08000000,3221.43378000,0
1673050500000,10.22400000,10.23600000,10.22400000,10.23600000,1503.42000000,1673050559999,15377.30011000,53,1467.27000000,15007.38965000,0
1673050560000,10.23600000,10.24000000,10.23500000,10.23600000,1120.17000000,1673050619999,11467.53887000,34,345.90000000,3541.54390000,0
1673050620000,10.23700000,10.24300000,10.23600000,10.23800000,1072.81000000,1673050679999,10985.53645000,33,498.51000000,5104.12131000,0
1673050680000,10.23900000,10.24300000,10.23200000,10.23400000,1024.13000000,1673050739999,10484.02304000,41,584.72000000,5985.06842000,0
1673050740000,10.23400000,10.23400000,10.22600000,10.22700000,1525.51000000,1673050799999,15604.58346000,65,470.28000000,4810.00525000,0
1673050800000,10.22500000,10.23100000,10.22500000,10.23000000,309.14000000,1673050859999,3161.54542000,23,253.64000000,2593.94876000,0
1673050860000,10.23100000,10.23100000,10.23100000,10.23100000,25.41000000,1673050919999,259.96971000,7,0.00000000,0.00000000,0
1673050920000,10.23100000,10.23300000,10.23000000,10.23300000,371.31000000,1673050979999,3798.85795000,28,263.65000000,2697.40931000,0
1673050980000,10.23600000,10.24300000,10.23600000,10.24000000,403.09000000,1673051039999,4128.17450000,26,176.71000000,1809.67419000,0
1673051040000,10.24000000,10.24100000,10.23000000,10.23000000,407.76000000,1673051099999,4174.32052000,32,34.57000000,354.03137000,0
1673051100000,10.23000000,10.23400000,10.23000000,10.23400000,241.64000000,1673051159999,2472.45186000,15,190.91000000,1953.33587000,0
1673051160000,10.23400000,10.23700000,10.23000000,10.23000000,269.43000000,1673051219999,2757.64914000,23,55.19000000,564.86965000,0
1673051220000,10.23000000,10.23000000,10.22700000,10.22700000,69.87000000,1673051279999,714.70741000,10,0.00000000,0.00000000,0
1673051280000,10.22700000,10.23200000,10.22700000,10.23200000,180.02000000,1673051339999,1841.52149000,14,133.95000000,1370.17455000,0
1673051340000,10.23300000,10.24000000,10.23200000,10.24000000,461.41000000,1673051399999,4723.69266000,21,317.76000000,3252.94719000,0
1673051400000,10.24000000,10.24000000,10.23600000,10.23900000,800.39000000,1673051459999,8195.00449000,35,82.86000000,848.32068000,0
1673051460000,10.23900000,10.25200000,10.23900000,10.24800000,1078.50000000,1673051519999,11051.39922000,40,351.22000000,3597.35026000,0
1673051520000,10.24700000,10.25100000,10.24300000,10.25000000,718.38000000,1673051579999,7361.00641000,27,340.36000000,3486.98957000,0
1673051580000,10.25100000,10.25900000,10.25100000,10.25400000,2820.73000000,1673051639999,28927.18843000,68,1340.56000000,13746.49292000,0
1673051640000,10.25500000,10.25700000,10.25000000,10.25700000,1301.61000000,1673051699999,13345.87573000,42,770.65000000,7901.24088000,0
1673051700000,10.25700000,10.25900000,10.25600000,10.25900000,532.51000000,1673051759999,5462.48694000,16,506.61000000,5196.79784000,0
1673051760000,10.26000000,10.26900000,10.26000000,10.26900000,1138.84000000,1673051819999,11687.17949000,42,810.50000000,8317.00546000,0
1673051820000,10.26900000,10.27900000,10.26900000,10.27600000,3625.59000000,1673051879999,37251.63190000,63,1568.40000000,16110.48820000,0
1673051880000,10.27600000,10.28500000,10.27600000,10.28400000,1067.97000000,1673051939999,10980.33599000,43,613.89000000,6310.32832000,0
1673051940000,10.28500000,10.30000000,10.28300000,10.29900000,8276.26000000,1673051999999,85184.88631000,191,7000.16000000,72050.35463000,0
1673052000000,10.29800000,10.33500000,10.29800000,10.31900000,33220.50000000,1673052059999,342761.69672000,808,19053.46000000,196555.83471000,0
1673052060000,10.31900000,10.32000000,10.30000000,10.30600000,2329.86000000,1673052119999,24015.69391000,64,1109.42000000,11430.39453000,0
